period,year,month,date,weekday,weekday_name,is_weekend,demand_count,zone_hour_records
2022-10,2022,10,2022-10-29,5,Saturday,True,923,590
2022-10,2022,10,2022-10-30,6,Sunday,True,867,574
2022-10,2022,10,2022-10-31,0,Monday,False,874,596
2022-11,2022,11,2022-11-01,1,Tuesday,False,920,600
2022-11,2022,11,2022-11-02,2,Wednesday,False,916,582
2022-11,2022,11,2022-11-03,3,Thursday,False,828,563
2022-11,2022,11,2022-11-04,4,Friday,False,979,617
2022-11,2022,11,2022-11-05,5,Saturday,True,862,586
2022-11,2022,11,2022-11-06,6,Sunday,True,788,545
2022-11,2022,11,2022-11-07,0,Monday,False,805,524
2022-11,2022,11,2022-11-08,1,Tuesday,False,759,514
2022-11,2022,11,2022-11-09,2,Wednesday,False,907,594
2022-11,2022,11,2022-11-10,3,Thursday,False,884,566
2022-11,2022,11,2022-11-11,4,Friday,False,820,554
2022-11,2022,11,2022-11-12,5,Saturday,True,805,555
2022-11,2022,11,2022-11-13,6,Sunday,True,764,521
2022-11,2022,11,2022-11-14,0,Monday,False,861,559
2022-11,2022,11,2022-11-15,1,Tuesday,False,825,562
2022-11,2022,11,2022-11-16,2,Wednesday,False,955,599
2022-11,2022,11,2022-11-17,3,Thursday,False,931,601
2022-11,2022,11,2022-11-18,4,Friday,False,971,618
2022-11,2022,11,2022-11-19,5,Saturday,True,888,582
2022-11,2022,11,2022-11-20,6,Sunday,True,723,509
2022-11,2022,11,2022-11-21,0,Monday,False,868,573
2022-11,2022,11,2022-11-22,1,Tuesday,False,883,585
2022-11,2022,11,2022-11-23,2,Wednesday,False,833,574
2022-11,2022,11,2022-11-24,3,Thursday,False,676,514
2022-11,2022,11,2022-11-25,4,Friday,False,726,508
2022-11,2022,11,2022-11-26,5,Saturday,True,786,555
2022-11,2022,11,2022-11-27,6,Sunday,True,823,546
2022-11,2022,11,2022-11-28,0,Monday,False,814,537
2022-11,2022,11,2022-11-29,1,Tuesday,False,885,563
2022-11,2022,11,2022-11-30,2,Wednesday,False,887,584
2022-12,2022,12,2022-12-01,3,Thursday,False,803,540
2022-12,2022,12,2022-12-02,4,Friday,False,897,596
2022-12,2022,12,2022-12-03,5,Saturday,True,812,553
2022-12,2022,12,2022-12-04,6,Sunday,True,705,486
2022-12,2022,12,2022-12-05,0,Monday,False,835,576
2022-12,2022,12,2022-12-06,1,Tuesday,False,923,583
2022-12,2022,12,2022-12-07,2,Wednesday,False,900,594
2022-12,2022,12,2022-12-08,3,Thursday,False,874,588
2022-12,2022,12,2022-12-09,4,Friday,False,911,619
2022-12,2022,12,2022-12-10,5,Saturday,True,891,591
2022-12,2022,12,2022-12-11,6,Sunday,True,810,548
2022-12,2022,12,2022-12-12,0,Monday,False,875,578
2022-12,2022,12,2022-12-13,1,Tuesday,False,885,594
2022-12,2022,12,2022-12-14,2,Wednesday,False,924,589
2022-12,2022,12,2022-12-15,3,Thursday,False,875,568
2022-12,2022,12,2022-12-16,4,Friday,False,924,603
2022-12,2022,12,2022-12-17,5,Saturday,True,804,550
2022-12,2022,12,2022-12-18,6,Sunday,True,704,496
2022-12,2022,12,2022-12-19,0,Monday,False,799,510
2022-12,2022,12,2022-12-20,1,Tuesday,False,712,494
2022-12,2022,12,2022-12-21,2,Wednesday,False,834,563
2022-12,2022,12,2022-12-22,3,Thursday,False,865,584
2022-12,2022,12,2022-12-23,4,Friday,False,664,497
2022-12,2022,12,2022-12-24,5,Saturday,True,673,486
2022-12,2022,12,2022-12-25,6,Sunday,True,514,411
2022-12,2022,12,2022-12-26,0,Monday,False,816,541
2022-12,2022,12,2022-12-27,1,Tuesday,False,841,565
2022-12,2022,12,2022-12-28,2,Wednesday,False,850,563
2022-12,2022,12,2022-12-29,3,Thursday,False,861,549
2022-12,2022,12,2022-12-30,4,Friday,False,874,588
2022-12,2022,12,2022-12-31,5,Saturday,True,914,605
2023-01,2023,1,2023-01-01,6,Sunday,True,959,606
2023-01,2023,1,2023-01-02,0,Monday,False,827,563
2023-01,2023,1,2023-01-03,1,Tuesday,False,972,604
2023-01,2023,1,2023-01-04,2,Wednesday,False,898,563
2023-01,2023,1,2023-01-05,3,Thursday,False,879,574
2023-01,2023,1,2023-01-06,4,Friday,False,978,634
2023-01,2023,1,2023-01-07,5,Saturday,True,862,563
2023-01,2023,1,2023-01-08,6,Sunday,True,834,566
2023-01,2023,1,2023-01-09,0,Monday,False,893,560
2023-01,2023,1,2023-01-10,1,Tuesday,False,953,568
2023-01,2023,1,2023-01-11,2,Wednesday,False,951,599
2023-01,2023,1,2023-01-12,3,Thursday,False,928,605
2023-01,2023,1,2023-01-13,4,Friday,False,974,620
2023-01,2023,1,2023-01-14,5,Saturday,True,906,584
2023-01,2023,1,2023-01-15,6,Sunday,True,782,553
2023-01,2023,1,2023-01-16,0,Monday,False,802,542
2023-01,2023,1,2023-01-17,1,Tuesday,False,920,608
2023-01,2023,1,2023-01-18,2,Wednesday,False,907,601
2023-01,2023,1,2023-01-19,3,Thursday,False,957,612
2023-01,2023,1,2023-01-20,4,Friday,False,920,596
2023-01,2023,1,2023-01-21,5,Saturday,True,815,564
2023-01,2023,1,2023-01-22,6,Sunday,True,810,527
2023-01,2023,1,2023-01-23,0,Monday,False,867,561
2023-01,2023,1,2023-01-24,1,Tuesday,False,949,608
2023-01,2023,1,2023-01-25,2,Wednesday,False,920,573
2023-01,2023,1,2023-01-26,3,Thursday,False,932,588
2023-01,2023,1,2023-01-27,4,Friday,False,855,569
2023-01,2023,1,2023-01-28,5,Saturday,True,789,558
2023-01,2023,1,2023-01-29,6,Sunday,True,761,529
2023-01,2023,1,2023-01-30,0,Monday,False,797,537
2023-01,2023,1,2023-01-31,1,Tuesday,False,876,572
2023-02,2023,2,2023-02-01,2,Wednesday,False,894,566
2023-02,2023,2,2023-02-02,3,Thursday,False,951,588
2023-02,2023,2,2023-02-03,4,Friday,False,1017,639
2023-02,2023,2,2023-02-04,5,Saturday,True,831,573
2023-02,2023,2,2023-02-05,6,Sunday,True,760,537
2023-02,2023,2,2023-02-06,0,Monday,False,885,578
2023-02,2023,2,2023-02-07,1,Tuesday,False,932,597
2023-02,2023,2,2023-02-08,2,Wednesday,False,961,594
2023-02,2023,2,2023-02-09,3,Thursday,False,937,593
2023-02,2023,2,2023-02-10,4,Friday,False,977,631
2023-02,2023,2,2023-02-11,5,Saturday,True,973,626
2023-02,2023,2,2023-02-12,6,Sunday,True,817,550
2023-02,2023,2,2023-02-13,0,Monday,False,883,581
2023-02,2023,2,2023-02-14,1,Tuesday,False,887,587
2023-02,2023,2,2023-02-15,2,Wednesday,False,1004,609
2023-02,2023,2,2023-02-16,3,Thursday,False,961,589
2023-02,2023,2,2023-02-17,4,Friday,False,938,600
2023-02,2023,2,2023-02-18,5,Saturday,True,835,564
2023-02,2023,2,2023-02-19,6,Sunday,True,751,502
2023-02,2023,2,2023-02-20,0,Monday,False,822,571
2023-02,2023,2,2023-02-21,1,Tuesday,False,901,588
2023-02,2023,2,2023-02-22,2,Wednesday,False,864,566
2023-02,2023,2,2023-02-23,3,Thursday,False,865,548
2023-02,2023,2,2023-02-24,4,Friday,False,908,595
2023-02,2023,2,2023-02-25,5,Saturday,True,868,577
2023-02,2023,2,2023-02-26,6,Sunday,True,775,543
2023-02,2023,2,2023-02-27,0,Monday,False,918,583
2023-02,2023,2,2023-02-28,1,Tuesday,False,898,572
2023-03,2023,3,2023-03-01,2,Wednesday,False,968,600
2023-03,2023,3,2023-03-02,3,Thursday,False,920,612
2023-03,2023,3,2023-03-03,4,Friday,False,903,596
2023-03,2023,3,2023-03-04,5,Saturday,True,827,551
2023-03,2023,3,2023-03-05,6,Sunday,True,767,534
2023-03,2023,3,2023-03-06,0,Monday,False,871,570
2023-03,2023,3,2023-03-07,1,Tuesday,False,963,611
2023-03,2023,3,2023-03-08,2,Wednesday,False,883,581
2023-03,2023,3,2023-03-09,3,Thursday,False,924,584
2023-03,2023,3,2023-03-10,4,Friday,False,935,597
2023-03,2023,3,2023-03-11,5,Saturday,True,870,582
2023-03,2023,3,2023-03-12,6,Sunday,True,811,533
2023-03,2023,3,2023-03-13,0,Monday,False,905,598
2023-03,2023,3,2023-03-14,1,Tuesday,False,959,580
2023-03,2023,3,2023-03-15,2,Wednesday,False,977,612
2023-03,2023,3,2023-03-16,3,Thursday,False,903,588
2023-03,2023,3,2023-03-17,4,Friday,False,926,582
2023-03,2023,3,2023-03-18,5,Saturday,True,900,586
2023-03,2023,3,2023-03-19,6,Sunday,True,785,548
2023-03,2023,3,2023-03-20,0,Monday,False,844,554
2023-03,2023,3,2023-03-21,1,Tuesday,False,910,603
2023-03,2023,3,2023-03-22,2,Wednesday,False,958,605
2023-03,2023,3,2023-03-23,3,Thursday,False,878,586
2023-03,2023,3,2023-03-24,4,Friday,False,972,605
2023-03,2023,3,2023-03-25,5,Saturday,True,824,548
2023-03,2023,3,2023-03-26,6,Sunday,True,800,547
2023-03,2023,3,2023-03-27,0,Monday,False,964,590
2023-03,2023,3,2023-03-28,1,Tuesday,False,951,608
2023-03,2023,3,2023-03-29,2,Wednesday,False,949,600
2023-03,2023,3,2023-03-30,3,Thursday,False,906,608
2023-03,2023,3,2023-03-31,4,Friday,False,944,591
2023-04,2023,4,2023-04-01,5,Saturday,True,869,571
2023-04,2023,4,2023-04-02,6,Sunday,True,742,544
2023-04,2023,4,2023-04-03,0,Monday,False,919,575
2023-04,2023,4,2023-04-04,1,Tuesday,False,890,574
2023-04,2023,4,2023-04-05,2,Wednesday,False,927,596
2023-04,2023,4,2023-04-06,3,Thursday,False,938,605
2023-04,2023,4,2023-04-07,4,Friday,False,992,613
2023-04,2023,4,2023-04-08,5,Saturday,True,841,546
2023-04,2023,4,2023-04-09,6,Sunday,True,759,519
2023-04,2023,4,2023-04-10,0,Monday,False,852,562
2023-04,2023,4,2023-04-11,1,Tuesday,False,950,600
2023-04,2023,4,2023-04-12,2,Wednesday,False,931,590
2023-04,2023,4,2023-04-13,3,Thursday,False,922,590
2023-04,2023,4,2023-04-14,4,Friday,False,985,605
2023-04,2023,4,2023-04-15,5,Saturday,True,830,564
2023-04,2023,4,2023-04-16,6,Sunday,True,753,524
2023-04,2023,4,2023-04-17,0,Monday,False,965,611
2023-04,2023,4,2023-04-18,1,Tuesday,False,974,631
2023-04,2023,4,2023-04-19,2,Wednesday,False,940,605
2023-04,2023,4,2023-04-20,3,Thursday,False,904,595
2023-04,2023,4,2023-04-21,4,Friday,False,949,619
2023-04,2023,4,2023-04-22,5,Saturday,True,900,594
2023-04,2023,4,2023-04-23,6,Sunday,True,840,576
2023-04,2023,4,2023-04-24,0,Monday,False,946,611
2023-04,2023,4,2023-04-25,1,Tuesday,False,983,618
2023-04,2023,4,2023-04-26,2,Wednesday,False,974,609
2023-04,2023,4,2023-04-27,3,Thursday,False,1035,647
2023-04,2023,4,2023-04-28,4,Friday,False,1089,672
2023-04,2023,4,2023-04-29,5,Saturday,True,1047,656
2023-04,2023,4,2023-04-30,6,Sunday,True,832,577
2023-05,2023,5,2023-05-01,0,Monday,False,889,585
2023-05,2023,5,2023-05-02,1,Tuesday,False,1027,637
2023-05,2023,5,2023-05-03,2,Wednesday,False,960,598
2023-05,2023,5,2023-05-04,3,Thursday,False,915,594
2023-05,2023,5,2023-05-05,4,Friday,False,985,626
2023-05,2023,5,2023-05-06,5,Saturday,True,887,603
2023-05,2023,5,2023-05-07,6,Sunday,True,811,566
2023-05,2023,5,2023-05-08,0,Monday,False,995,632
2023-05,2023,5,2023-05-09,1,Tuesday,False,1003,642
2023-05,2023,5,2023-05-10,2,Wednesday,False,1027,642
2023-05,2023,5,2023-05-11,3,Thursday,False,1043,649
2023-05,2023,5,2023-05-12,4,Friday,False,1038,652
2023-05,2023,5,2023-05-13,5,Saturday,True,992,631
2023-05,2023,5,2023-05-14,6,Sunday,True,945,605
2023-05,2023,5,2023-05-15,0,Monday,False,1085,662
2023-05,2023,5,2023-05-16,1,Tuesday,False,1024,635
2023-05,2023,5,2023-05-17,2,Wednesday,False,1054,656
2023-05,2023,5,2023-05-18,3,Thursday,False,1050,634
2023-05,2023,5,2023-05-19,4,Friday,False,1128,668
2023-05,2023,5,2023-05-20,5,Saturday,True,1016,661
2023-05,2023,5,2023-05-21,6,Sunday,True,845,566
2023-05,2023,5,2023-05-22,0,Monday,False,965,615
2023-05,2023,5,2023-05-23,1,Tuesday,False,961,626
2023-05,2023,5,2023-05-24,2,Wednesday,False,993,647
2023-05,2023,5,2023-05-25,3,Thursday,False,1045,627
2023-05,2023,5,2023-05-26,4,Friday,False,1178,685
2023-05,2023,5,2023-05-27,5,Saturday,True,1134,676
2023-05,2023,5,2023-05-28,6,Sunday,True,907,578
2023-05,2023,5,2023-05-29,0,Monday,False,895,566
2023-05,2023,5,2023-05-30,1,Tuesday,False,967,639
2023-05,2023,5,2023-05-31,2,Wednesday,False,980,618
2023-06,2023,6,2023-06-01,3,Thursday,False,1051,656
2023-06,2023,6,2023-06-02,4,Friday,False,1122,687
2023-06,2023,6,2023-06-03,5,Saturday,True,941,620
2023-06,2023,6,2023-06-04,6,Sunday,True,848,568
2023-06,2023,6,2023-06-05,0,Monday,False,1007,613
2023-06,2023,6,2023-06-06,1,Tuesday,False,1018,626
2023-06,2023,6,2023-06-07,2,Wednesday,False,1065,671
2023-06,2023,6,2023-06-08,3,Thursday,False,995,624
2023-06,2023,6,2023-06-09,4,Friday,False,1015,638
2023-06,2023,6,2023-06-10,5,Saturday,True,962,640
2023-06,2023,6,2023-06-11,6,Sunday,True,879,590
2023-06,2023,6,2023-06-12,0,Monday,False,1047,644
2023-06,2023,6,2023-06-13,1,Tuesday,False,1014,645
2023-06,2023,6,2023-06-14,2,Wednesday,False,967,616
2023-06,2023,6,2023-06-15,3,Thursday,False,1021,653
2023-06,2023,6,2023-06-16,4,Friday,False,1067,681
2023-06,2023,6,2023-06-17,5,Saturday,True,963,621
2023-06,2023,6,2023-06-18,6,Sunday,True,835,561
2023-06,2023,6,2023-06-19,0,Monday,False,908,607
2023-06,2023,6,2023-06-20,1,Tuesday,False,990,610
2023-06,2023,6,2023-06-21,2,Wednesday,False,961,617
2023-06,2023,6,2023-06-22,3,Thursday,False,1063,658
2023-06,2023,6,2023-06-23,4,Friday,False,1125,694
2023-06,2023,6,2023-06-24,5,Saturday,True,985,618
2023-06,2023,6,2023-06-25,6,Sunday,True,792,541
2023-06,2023,6,2023-06-26,0,Monday,False,1068,656
2023-06,2023,6,2023-06-27,1,Tuesday,False,1090,656
2023-06,2023,6,2023-06-28,2,Wednesday,False,956,616
2023-06,2023,6,2023-06-29,3,Thursday,False,1061,658
2023-06,2023,6,2023-06-30,4,Friday,False,1153,696
2023-07,2023,7,2023-07-01,5,Saturday,True,1027,644
2023-07,2023,7,2023-07-02,6,Sunday,True,913,589
2023-07,2023,7,2023-07-03,0,Monday,False,1048,621
2023-07,2023,7,2023-07-04,1,Tuesday,False,1098,665
2023-07,2023,7,2023-07-05,2,Wednesday,False,1029,648
2023-07,2023,7,2023-07-06,3,Thursday,False,991,625
2023-07,2023,7,2023-07-07,4,Friday,False,1054,639
2023-07,2023,7,2023-07-08,5,Saturday,True,909,619
2023-07,2023,7,2023-07-09,6,Sunday,True,920,617
2023-07,2023,7,2023-07-10,0,Monday,False,948,614
2023-07,2023,7,2023-07-11,1,Tuesday,False,987,648
2023-07,2023,7,2023-07-12,2,Wednesday,False,942,620
2023-07,2023,7,2023-07-13,3,Thursday,False,1108,679
2023-07,2023,7,2023-07-14,4,Friday,False,1029,667
2023-07,2023,7,2023-07-15,5,Saturday,True,930,614
2023-07,2023,7,2023-07-16,6,Sunday,True,989,627
2023-07,2023,7,2023-07-17,0,Monday,False,987,635
2023-07,2023,7,2023-07-18,1,Tuesday,False,970,628
2023-07,2023,7,2023-07-19,2,Wednesday,False,958,608
2023-07,2023,7,2023-07-20,3,Thursday,False,1005,639
2023-07,2023,7,2023-07-21,4,Friday,False,1041,657
2023-07,2023,7,2023-07-22,5,Saturday,True,927,632
2023-07,2023,7,2023-07-23,6,Sunday,True,853,599
2023-07,2023,7,2023-07-24,0,Monday,False,978,643
2023-07,2023,7,2023-07-25,1,Tuesday,False,943,603
2023-07,2023,7,2023-07-26,2,Wednesday,False,1071,658
2023-07,2023,7,2023-07-27,3,Thursday,False,1043,639
2023-07,2023,7,2023-07-28,4,Friday,False,1101,671
2023-07,2023,7,2023-07-29,5,Saturday,True,953,632
2023-07,2023,7,2023-07-30,6,Sunday,True,901,621
2023-07,2023,7,2023-07-31,0,Monday,False,985,642
2023-08,2023,8,2023-08-01,1,Tuesday,False,1040,654
2023-08,2023,8,2023-08-02,2,Wednesday,False,1078,667
2023-08,2023,8,2023-08-03,3,Thursday,False,1083,672
2023-08,2023,8,2023-08-04,4,Friday,False,1044,651
2023-08,2023,8,2023-08-05,5,Saturday,True,983,643
2023-08,2023,8,2023-08-06,6,Sunday,True,950,616
2023-08,2023,8,2023-08-07,0,Monday,False,988,624
2023-08,2023,8,2023-08-08,1,Tuesday,False,1030,638
2023-08,2023,8,2023-08-09,2,Wednesday,False,974,613
2023-08,2023,8,2023-08-10,3,Thursday,False,1092,649
2023-08,2023,8,2023-08-11,4,Friday,False,990,650
2023-08,2023,8,2023-08-12,5,Saturday,True,944,614
2023-08,2023,8,2023-08-13,6,Sunday,True,847,580
2023-08,2023,8,2023-08-14,0,Monday,False,1064,660
2023-08,2023,8,2023-08-15,1,Tuesday,False,1013,666
2023-08,2023,8,2023-08-16,2,Wednesday,False,1019,626
2023-08,2023,8,2023-08-17,3,Thursday,False,1047,659
2023-08,2023,8,2023-08-18,4,Friday,False,1083,688
2023-08,2023,8,2023-08-19,5,Saturday,True,947,625
2023-08,2023,8,2023-08-20,6,Sunday,True,878,584
2023-08,2023,8,2023-08-21,0,Monday,False,954,620
2023-08,2023,8,2023-08-22,1,Tuesday,False,1005,618
2023-08,2023,8,2023-08-23,2,Wednesday,False,991,649
2023-08,2023,8,2023-08-24,3,Thursday,False,934,605
2023-08,2023,8,2023-08-25,4,Friday,False,956,617
2023-08,2023,8,2023-08-26,5,Saturday,True,957,623
2023-08,2023,8,2023-08-27,6,Sunday,True,897,609
2023-08,2023,8,2023-08-28,0,Monday,False,920,599
2023-08,2023,8,2023-08-29,1,Tuesday,False,984,624
2023-08,2023,8,2023-08-30,2,Wednesday,False,1006,634
2023-08,2023,8,2023-08-31,3,Thursday,False,925,606
2023-09,2023,9,2023-09-01,4,Friday,False,975,638
2023-09,2023,9,2023-09-02,5,Saturday,True,869,588
2023-09,2023,9,2023-09-03,6,Sunday,True,939,608
2023-09,2023,9,2023-09-04,0,Monday,False,810,531
2023-09,2023,9,2023-09-05,1,Tuesday,False,1012,632
2023-09,2023,9,2023-09-06,2,Wednesday,False,1034,647
2023-09,2023,9,2023-09-07,3,Thursday,False,1038,633
2023-09,2023,9,2023-09-08,4,Friday,False,1060,641
2023-09,2023,9,2023-09-09,5,Saturday,True,894,599
2023-09,2023,9,2023-09-10,6,Sunday,True,872,584
2023-09,2023,9,2023-09-11,0,Monday,False,1039,656
2023-09,2023,9,2023-09-12,1,Tuesday,False,990,641
2023-09,2023,9,2023-09-13,2,Wednesday,False,1028,639
2023-09,2023,9,2023-09-14,3,Thursday,False,949,624
2023-09,2023,9,2023-09-15,4,Friday,False,1002,617
2023-09,2023,9,2023-09-16,5,Saturday,True,997,643
2023-09,2023,9,2023-09-17,6,Sunday,True,872,602
2023-09,2023,9,2023-09-18,0,Monday,False,946,631
2023-09,2023,9,2023-09-19,1,Tuesday,False,949,602
2023-09,2023,9,2023-09-20,2,Wednesday,False,1001,609
2023-09,2023,9,2023-09-21,3,Thursday,False,1009,658
2023-09,2023,9,2023-09-22,4,Friday,False,955,613
2023-09,2023,9,2023-09-23,5,Saturday,True,825,563
2023-09,2023,9,2023-09-24,6,Sunday,True,716,511
2023-09,2023,9,2023-09-25,0,Monday,False,885,596
2023-09,2023,9,2023-09-26,1,Tuesday,False,902,620
2023-09,2023,9,2023-09-27,2,Wednesday,False,960,597
2023-09,2023,9,2023-09-28,3,Thursday,False,883,581
2023-09,2023,9,2023-09-29,4,Friday,False,951,618
2023-09,2023,9,2023-09-30,5,Saturday,True,894,614
2023-10,2023,10,2023-10-01,6,Sunday,True,822,550
2023-10,2023,10,2023-10-02,0,Monday,False,875,581
2023-10,2023,10,2023-10-03,1,Tuesday,False,933,603
2023-10,2023,10,2023-10-04,2,Wednesday,False,1095,620
2023-10,2023,10,2023-10-05,3,Thursday,False,922,596
2023-10,2023,10,2023-10-06,4,Friday,False,1034,662
2023-10,2023,10,2023-10-07,5,Saturday,True,890,591
2023-10,2023,10,2023-10-08,6,Sunday,True,891,607
2023-10,2023,10,2023-10-09,0,Monday,False,976,606
2023-10,2023,10,2023-10-10,1,Tuesday,False,935,590
2023-10,2023,10,2023-10-11,2,Wednesday,False,924,585
2023-10,2023,10,2023-10-12,3,Thursday,False,887,595
2023-10,2023,10,2023-10-13,4,Friday,False,999,629
2023-10,2023,10,2023-10-14,5,Saturday,True,840,575
2023-10,2023,10,2023-10-15,6,Sunday,True,874,568
2023-10,2023,10,2023-10-16,0,Monday,False,953,610
2023-10,2023,10,2023-10-17,1,Tuesday,False,946,624
2023-10,2023,10,2023-10-18,2,Wednesday,False,920,605
2023-10,2023,10,2023-10-19,3,Thursday,False,928,589
2023-10,2023,10,2023-10-20,4,Friday,False,997,636
2023-10,2023,10,2023-10-21,5,Saturday,True,891,590
2023-10,2023,10,2023-10-22,6,Sunday,True,741,516
2023-10,2023,10,2023-10-23,0,Monday,False,993,640
2023-10,2023,10,2023-10-24,1,Tuesday,False,907,603
2023-10,2023,10,2023-10-25,2,Wednesday,False,877,576
2023-10,2023,10,2023-10-26,3,Thursday,False,910,586
2023-10,2023,10,2023-10-27,4,Friday,False,955,599
2023-10,2023,10,2023-10-28,5,Saturday,True,851,578
2023-10,2023,10,2023-10-29,6,Sunday,True,899,566
2023-10,2023,10,2023-10-30,0,Monday,False,985,631
2023-10,2023,10,2023-10-31,1,Tuesday,False,850,580
2023-11,2023,11,2023-11-01,2,Wednesday,False,932,612
2023-11,2023,11,2023-11-02,3,Thursday,False,970,626
2023-11,2023,11,2023-11-03,4,Friday,False,933,630
2023-11,2023,11,2023-11-04,5,Saturday,True,848,590
2023-11,2023,11,2023-11-05,6,Sunday,True,864,585
2023-11,2023,11,2023-11-06,0,Monday,False,938,611
2023-11,2023,11,2023-11-07,1,Tuesday,False,944,618
2023-11,2023,11,2023-11-08,2,Wednesday,False,931,627
2023-11,2023,11,2023-11-09,3,Thursday,False,936,602
2023-11,2023,11,2023-11-10,4,Friday,False,883,605
2023-11,2023,11,2023-11-11,5,Saturday,True,849,593
2023-11,2023,11,2023-11-12,6,Sunday,True,769,530
2023-11,2023,11,2023-11-13,0,Monday,False,904,585
2023-11,2023,11,2023-11-14,1,Tuesday,False,897,577
2023-11,2023,11,2023-11-15,2,Wednesday,False,921,591
2023-11,2023,11,2023-11-16,3,Thursday,False,979,609
2023-11,2023,11,2023-11-17,4,Friday,False,932,596
2023-11,2023,11,2023-11-18,5,Saturday,True,850,593
2023-11,2023,11,2023-11-19,6,Sunday,True,762,551
2023-11,2023,11,2023-11-20,0,Monday,False,916,602
2023-11,2023,11,2023-11-21,1,Tuesday,False,969,618
2023-11,2023,11,2023-11-22,2,Wednesday,False,889,594
2023-11,2023,11,2023-11-23,3,Thursday,False,661,482
2023-11,2023,11,2023-11-24,4,Friday,False,823,543
2023-11,2023,11,2023-11-25,5,Saturday,True,786,552
2023-11,2023,11,2023-11-26,6,Sunday,True,726,526
2023-11,2023,11,2023-11-27,0,Monday,False,873,583
2023-11,2023,11,2023-11-28,1,Tuesday,False,919,601
2023-11,2023,11,2023-11-29,2,Wednesday,False,956,583
2023-11,2023,11,2023-11-30,3,Thursday,False,971,628
2023-12,2023,12,2023-12-01,4,Friday,False,951,598
2023-12,2023,12,2023-12-02,5,Saturday,True,857,571
2023-12,2023,12,2023-12-03,6,Sunday,True,801,559
2023-12,2023,12,2023-12-04,0,Monday,False,959,616
2023-12,2023,12,2023-12-05,1,Tuesday,False,907,602
2023-12,2023,12,2023-12-06,2,Wednesday,False,942,632
2023-12,2023,12,2023-12-07,3,Thursday,False,850,586
2023-12,2023,12,2023-12-08,4,Friday,False,961,633
2023-12,2023,12,2023-12-09,5,Saturday,True,840,582
2023-12,2023,12,2023-12-10,6,Sunday,True,848,594
2023-12,2023,12,2023-12-11,0,Monday,False,909,589
2023-12,2023,12,2023-12-12,1,Tuesday,False,963,608
2023-12,2023,12,2023-12-13,2,Wednesday,False,950,603
2023-12,2023,12,2023-12-14,3,Thursday,False,874,578
2023-12,2023,12,2023-12-15,4,Friday,False,951,583
2023-12,2023,12,2023-12-16,5,Saturday,True,707,449
2023-12,2023,12,2023-12-17,6,Sunday,True,762,549
2023-12,2023,12,2023-12-18,0,Monday,False,910,584
2023-12,2023,12,2023-12-19,1,Tuesday,False,905,594
2023-12,2023,12,2023-12-20,2,Wednesday,False,908,586
2023-12,2023,12,2023-12-21,3,Thursday,False,904,612
2023-12,2023,12,2023-12-22,4,Friday,False,895,573
2023-12,2023,12,2023-12-23,5,Saturday,True,798,569
2023-12,2023,12,2023-12-24,6,Sunday,True,683,496
2023-12,2023,12,2023-12-25,0,Monday,False,587,448
2023-12,2023,12,2023-12-26,1,Tuesday,False,806,531
2023-12,2023,12,2023-12-27,2,Wednesday,False,814,563
2023-12,2023,12,2023-12-28,3,Thursday,False,897,577
2023-12,2023,12,2023-12-29,4,Friday,False,845,562
2023-12,2023,12,2023-12-30,5,Saturday,True,772,544
2023-12,2023,12,2023-12-31,6,Sunday,True,846,573
2024-01,2024,1,2024-01-01,0,Monday,False,819,544
2024-01,2024,1,2024-01-02,1,Tuesday,False,808,543
2024-01,2024,1,2024-01-03,2,Wednesday,False,959,593
2024-01,2024,1,2024-01-04,3,Thursday,False,882,590
2024-01,2024,1,2024-01-05,4,Friday,False,865,583
2024-01,2024,1,2024-01-06,5,Saturday,True,771,544
2024-01,2024,1,2024-01-07,6,Sunday,True,694,496
2024-01,2024,1,2024-01-08,0,Monday,False,810,548
2024-01,2024,1,2024-01-09,1,Tuesday,False,881,584
2024-01,2024,1,2024-01-10,2,Wednesday,False,917,627
2024-01,2024,1,2024-01-11,3,Thursday,False,884,581
2024-01,2024,1,2024-01-12,4,Friday,False,870,600
2024-01,2024,1,2024-01-13,5,Saturday,True,825,580
2024-01,2024,1,2024-01-14,6,Sunday,True,800,563
2024-01,2024,1,2024-01-15,0,Monday,False,750,521
2024-01,2024,1,2024-01-16,1,Tuesday,False,884,575
2024-01,2024,1,2024-01-17,2,Wednesday,False,881,567
2024-01,2024,1,2024-01-18,3,Thursday,False,850,565
2024-01,2024,1,2024-01-19,4,Friday,False,863,562
2024-01,2024,1,2024-01-20,5,Saturday,True,878,599
2024-01,2024,1,2024-01-21,6,Sunday,True,711,506
2024-01,2024,1,2024-01-22,0,Monday,False,885,585
2024-01,2024,1,2024-01-23,1,Tuesday,False,954,592
2024-01,2024,1,2024-01-24,2,Wednesday,False,887,589
2024-01,2024,1,2024-01-25,3,Thursday,False,865,579
2024-01,2024,1,2024-01-26,4,Friday,False,942,618
2024-01,2024,1,2024-01-27,5,Saturday,True,783,545
2024-01,2024,1,2024-01-28,6,Sunday,True,840,589
2024-01,2024,1,2024-01-29,0,Monday,False,946,615
2024-01,2024,1,2024-01-30,1,Tuesday,False,949,605
2024-01,2024,1,2024-01-31,2,Wednesday,False,868,565
2024-02,2024,2,2024-02-01,3,Thursday,False,910,592
2024-02,2024,2,2024-02-02,4,Friday,False,985,618
2024-02,2024,2,2024-02-03,5,Saturday,True,854,578
